660c263edd0e17405d5a8e83	conv5022_1-snip16	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: We may have at the start of this study. Uh, uh, and it can change with therapy. So, you would have to repeat it again. Um, and you’ve had Enzalutamide, so I think you’d be good to go on that one.</span> <span class=""blueText""><b>Patient</b>: Mm, hmm.</span> <span class=""redText""><b>Doctor</b>: Uh, that you actually would stay on the Enzalutamide and if you’re AR-V7 positive, well then we have, uh, some of the new list of new therapies that are being used in other tumor types.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: And, then, we’re looking to see what they’re likelihood of benefiting men with prostate cancer are.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: We have done a handful of men before, and the handful of men seemed to have their PSA drop for awhile.</span> <span class=""blueText""><b>Patient</b>: Mm, hmm.</span> <span class=""redText""><b>Doctor</b>: But, it’s not the mega excitement in prostate cancer, uh, that we see with the other tumors that you hear on the news with Jimmy Carter and all of those kinds of –</span> <span class=""blueText""><b>Patient</b>: Right, right.</span> <span class=""redText""><b>Doctor</b>: Um, it can possibly benefit people for awhile.</span>"	very	can't tell	moderately	moderately	not at all	moderately	not at all	can't tell	moderately																																																											
660c263edd0e17405d5a8e83	conv5064_1-snip16	"<span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: But I also would prefer the two of you be the voice, you know.  ‘Cuz for me to go over it four different times just because  --</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: Someone’s not able to get here makes it difficult.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""blueText""><b>Patient</b>: Well she has court today.  Her ex-husband is –</span> <span class=""greenText""><b>Family Member</b>: Being a pain in the ass.</span> <span class=""blueText""><b>Patient</b>: He wants more custody of the kids.  So, she has her own mess.</span> <span class=""redText""><b>Doctor</b>: I get it.  Well, what we would be doing is we’d be seeing a lot of you.  So, again, some of those visits she – you know, hopefully, the court stuff is better that she can come down with you.</span> <span class=""blueText""><b>Patient</b>: Uh, huh.</span> <span class=""redText""><b>Doctor</b>: Um.  So, does that make sense to try that and go that route?  I mean, or is it really you want to think about it more – uh, step back and again talk to your doctor about the chemo again?  Do you want to get his opinion or her opinion about the trial?  Um.</span> <span class=""blueText""><b>Patient</b>: I think the, the trial’s a little more targeted.  The chemo is more general.</span>"	extremely	extremely	extremely	extremely	extremely	extremely	extremely	extremely	extremely																																																											
5c380ab1bc6444000133c42e	conv5022_2-snip2	"<span class=""blueText""><b>Patient</b>: Yep. For two weeks. Two weeks off, two weeks on.</span> <span class=""redText""><b>Doctor</b>: You still on the Zoloda? Today?</span> <span class=""blueText""><b>Patient</b>: Yes.</span> <span class=""redText""><b>Doctor</b>: per day any other medicine vitamins?</span> <span class=""blueText""><b>Patient</b>: Yes.</span> <span class=""redText""><b>Doctor</b>: multivitamin steady today?</span> <span class=""blueText""><b>Patient</b>: two more pills; Optim- and two more pills</span> <span class=""blueText""><b>Patient</b>: real small pill</span> <span class=""redText""><b>Doctor</b>: It’s a eye drop or a pill?</span> <span class=""blueText""><b>Patient</b>: It’s a pill. Oral. (pause)</span> <span class=""redText""><b>Doctor</b>: The , how much do you take of that?</span> <span class=""blueText""><b>Patient</b>: I think it’s ten milligrams, small</span> <span class=""redText""><b>Doctor</b>: One capsule a day?</span>"	very	moderately	extremely	moderately	not at all	moderately	extremely	extremely	very																																																											
5c380ab1bc6444000133c42e	conv1016_1-snip6	"<span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: Okay. And who knows what we may have by then too. If you don’t need it at all at that time. The, the I was going to sugg-propose that we do the prescreening and the blood test in anticipation of doing that testing for your blood today.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: And that way we have at least that cooking…</span> <span class=""greenText""><b>Family Member</b>: Check the markers and?</span> <span class=""redText""><b>Doctor</b>: Right. If the markers are positive, I think you should go on the Niraparib, the PARP inhibitor -  the targeted treatment…</span> <span class=""blueText""><b>Patient</b>: Alright. Yeah, yeah.</span> <span class=""redText""><b>Doctor</b>: If the markers are negative, then we’ll put you on that new hormone therapy study. Okay?</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""greenText""><b>Family Member</b>: So sort of uh –</span> <span class=""redText""><b>Doctor</b>: But if he can select out for something that might be to work from what we know right now, that’s worthwhile to me.</span> <span class=""blueText""><b>Patient</b>: Okay. So (clears throat)</span>"	extremely	extremely	slightly	extremely	extremely	extremely	slightly	not at all	extremely																																																											
5c380ab1bc6444000133c42e	conv5079_1-snip12	"<span class=""blueText""><b>Patient</b>: Yes.</span> <span class=""redText""><b>Doctor</b>: It sounds like we’re going to keep you on the study for now. In order to do so, we have to stop the medication to allow this anemia to recover. Hopefully, it will. Uh, so as of today, uh, no more</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Until you come back and see us on September the fifth. Uh, L___ will be in touch with you after she comes back.</span> <span class=""greenText""><b>Family Member</b>: She’ll be here tomorrow.</span> <span class=""redText""><b>Doctor</b>: She actually had to leave unexpectedly because her house had some flooding which she had to take care of, which is why she’s not here.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: But, uh, we will schedule the, uh, complete blood count which includes hemoglobin for next Monday, Tuesday, or Wednesday, the early part of next week. Based on that, I will make a decision about whether a transfusion will be necessary or not.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: If the transfusion is necessary, we’ll also do that through the K___ system.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: And we will have all that completed before September fifth. So that when you come back, we’ll give you the best possible chance to start the medication again, albeit at a lower dose, because it’ll be the two-hundred milligram dose.</span>"	extremely	extremely	not at all	extremely	extremely	extremely	not at all	not at all	extremely																																																											
5c380ab1bc6444000133c42e	conv6008_1-snip12	"<span class=""greenText""><b>Family Member</b>: So how long is this? I mean once we starts it. What will they do?</span> <span class=""redText""><b>Doctor</b>: So you come back every month, and we’ll see you initially- you report any side effects. And the way that this usually works is that well, for any treatment, we continue the treatment until either disease progression, meaning that your disease is getting worse despite the treatments of the treatments not working anymore, or unacceptable toxicity. So if you have really bad side effects, we're not going to continue the treatment.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So this Yeah, so this one is talking about your risks of discomfort. The most common one is gassiness. So you might not be the most pleasant person to be around while you're taking this, but that's, I mean, it's only 8%. So it's not really that common, but most people usually do fine there. Been no serious side effects. So, you know, it's very safe for us it doesn't cost anything there are no extra costs it's just what would be done in normal clinical care anyways is what they've done anything that would be extra that's like not covered by insurance like this blood test, to check your genotype it’s covered by the study.</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: You don't get paid to join the study, you can leave at any time to protect your privacy, you do tend to get parking tickets, so that like you know, when you come visits okay and then these are the this is the contact information for our clinic.</span> <span class=""greenText""><b>Family Member</b>: So it’s a monthly, a monthly thing?</span> <span class=""redText""><b>Doctor</b>: So the treatment you actually take every single day, so, the pills, so what you what you do usually is that you come in, we make sure that you're taking you after usually fill out a drug diary so that we see how many like if you're missing days, you take the pills, and then we would give you refills of the pills.</span> <span class=""greenText""><b>Family Member</b>: Okay, so will there be a blood test when he comes back also?</span> <span class=""redText""><b>Doctor</b>: Yeah. Not every single time.</span> <span class=""greenText""><b>Family Member</b>: oh OKAY. And how long is this trial for?</span> <span class=""redText""><b>Doctor</b>: This one, I think it's for two years so that you can, you can stay on it. You can stay on it for two years. Usually, if people are getting benefit, and they're still on it, then usually we can work with the company to continue it. Even though technically the study ends. But that's not always the case. Technically. I mean, usually, that's not always the case.</span>"	extremely	extremely	slightly	extremely	extremely	extremely	not at all	not at all	extremely																																																											
5c380ab1bc6444000133c42e	conv5022_2-snip8	"<span class=""blueText""><b>Patient</b>: No, I don’t think so.</span> <span class=""redText""><b>Doctor</b>: Well then next time.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Uh the, I don’t know if they come back yet. I saw that…</span> <span class=""blueText""><b>Patient</b>: And I had a bone density done . And I sent that to her, I don’t know if you saw that?</span> <span class=""redText""><b>Doctor</b>: Uh and G___ is what kind of doctor?</span> <span class=""blueText""><b>Patient</b>: Uh he’s my oncologist</span> <span class=""blueText""><b>Patient</b>: I’m presuming no. where I uh had the scans done</span> <span class=""redText""><b>Doctor</b>: I’ll ask about it. My sense is don’t order a lot of those tests because</span> <span class=""blueText""><b>Patient</b>: Um, hum.</span> <span class=""redText""><b>Doctor</b>: If you not having any bone or physical symptoms If it meets the threshold, they can give you a pill</span> <span class=""blueText""><b>Patient</b>: Yeah, yeah, at the same time, so</span>"	not at all	slightly	not at all	slightly	slightly	slightly	not at all	not at all	slightly																																																											
5c380ab1bc6444000133c42e	Doctor-Patient-Conversation-Analysis-post_annotation_question.html	Thank you for your valuable contributions to our study! Our goal is to understand how doctors can communicate better with patients by looking at different perceptions of the doctors’ qualities. Understanding your personal experiences with the medical system will help us to contextualize your responses. We invite you to share insights by answering the following questions. Your answers to these questions are strictly confidential and anonymous.													About how long has it been since you last saw a doctor or other health professional about your health?:::Within the past year (anytime less than 12 months ago)	During the past 12 months, not counting times you went to an emergency room, how many times did you go to a doctor, nurse, or other health professional to get care for yourself?:::2 times									Sometimes doctors care more about what is convenient for them than about their patients' medical needs.:::agree				Doctors are extremely thorough and careful.:::agree			You completely trust doctors' decisions about which medical treatments are best.:::neutral			A doctor would never mislead you about anything.:::neutral				All in all, you trust doctors completely.:::agree		People of my ethnic group receive the same medical care from doctors and healthcare workers as people from other groups:::neutral				People of my ethnic group are treated the same as people of other groups by doctors and healthcare workers:::neutral			Doctors have the best interests of people of my ethnic group in mind:::agree					What is your gender identity?:::Man		31			Which of the following best describe your current occupational status? Mark all that apply.:::Employed	 What is the highest grade or level of schooling you completed?:::College graduate					Are you of Hispanic or Latino origin or descent?:::Yes, Hispanic or Latino				What race or races do you consider yourself to be?:::White		
5c380ab1bc6444000133c42e	conv5021_1-snip10	"<span class=""blueText""><b>Patient</b>: All of whom. All of whom. All eight, including the, the black guy who did this study from Harvard, were convinced that they had Native American, uh, genes. None. (Laughs)</span> <span class=""redText""><b>Doctor</b>: Well, you know, I, I did this myself. Ancest--I did Ancestry.</span> <span class=""blueText""><b>Patient</b>: Yeah. I might do that.</span> <span class=""redText""><b>Doctor</b>: And, uh, I don’t know what they. I don’t know enough about what they use as a marker to say you’re ---</span> <span class=""blueText""><b>Patient</b>: Yeah, x-y-or z.</span> <span class=""redText""><b>Doctor</b>: I want to say, I think Native American, there’s certain mutations that might come up that are only in Native American population. So, anyway, my, my story was my, my name is D_. My, there’s a town in England called D_. I had done my genealogy back to eighteen twenty. Until, you know, my --- two generations ago came to America, multiple generations lived in England.</span> <span class=""blueText""><b>Patient</b>: Do you know that for sure?</span> <span class=""redText""><b>Doctor</b>: Were married to people in England, had children in England. So, I’m English, right?  And, then, my moth --- my grandmother’s German. My grandfather is English. So I’m going to do my Ancestry.com just to confirm, um, you know, those are my things.</span> <span class=""greenText""><b>Family Member</b>: I betcha you’re German, like us, yeah.</span> <span class=""redText""><b>Doctor</b>: No English. I don’t even know how it’s possible because</span> <span class=""redText""><b>Doctor</b>: It came back, like, I was German. My mother is Italian. That was there. The German was there, but it didn’t even mention English. And then, there was a little note, saying, “A low probability, four percent, English.”  Like, no, that’s impossible because, English, English, English, English.</span> <span class=""redText""><b>Doctor</b>: I see all of this, and I’m like, hmmm, I wonder if one of my great grandfathers is not English. (Laughs)</span> <span class=""blueText""><b>Patient</b>: He might have been a Norman.</span>"	very	moderately	not at all	moderately	moderately	moderately	slightly	not at all	moderately																																																											
5c380ab1bc6444000133c42e	conv1084_2-snip4	"<span class=""blueText""><b>Patient</b>: Um Hmm.</span> <span class=""redText""><b>Doctor</b>: -you’re coming back. Call me a little hyper-anal.</span> <span class=""redText""><b>Doctor</b>: Yes. Let’s do that.</span> <span class=""redText""><b>Doctor</b>: I am. Good plan. Right?  Plus it’ll keep you more on track if you know that you have to come in and we check your sugars and yeppers.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: That’s it.</span> <span class=""blueText""><b>Patient</b>: Okay. I am getting a shot today?</span> <span class=""redText""><b>Doctor</b>: Um hum.</span> <span class=""blueText""><b>Patient</b>: And I do have it here?</span> <span class=""redText""><b>Doctor</b>: I think so. Was there a question on that?</span> <span class=""blueText""><b>Patient</b>: I don’t know.</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: I wasn’t aware of-</span>"	not at all	not at all	not at all	not at all	not at all	not at all	not at all	not at all	not at all																																																											
5c380ab1bc6444000133c42e	conv1020_1-snip0	"<span class=""blueText""><b>Patient</b>: Oh man, come on listen you gotta understand something doc, you got to be able to share the wealth and be a cheerful giver. DOC; Mm, hmm.</span> <span class=""redText""><b>Doctor</b>: Yeah, we’re gonna definitely go over the results don’t you worry.</span> <span class=""blueText""><b>Patient</b>: Yeah. yeah.</span> <span class=""redText""><b>Doctor</b>: They’re the spots in the back.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: It still is that one area.</span> <span class=""blueText""><b>Patient</b>: It, it it ain’t moved at all?</span> <span class=""redText""><b>Doctor</b>: No.</span> <span class=""blueText""><b>Patient</b>: That’s good.</span> <span class=""redText""><b>Doctor</b>: I’m very glad just like W___ that it’s not in your hip.</span> <span class=""blueText""><b>Patient</b>: Right, right.</span> <span class=""redText""><b>Doctor</b>: You already say Dr. P___ a while ago do you remember that for your back.</span> <span class=""blueText""><b>Patient</b>: Yes. Yes.</span>"	slightly	moderately	moderately	slightly	slightly	slightly	slightly	moderately	slightly																																																											
5c380ab1bc6444000133c42e	conv5064_1-snip16	"<span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: But I also would prefer the two of you be the voice, you know.  ‘Cuz for me to go over it four different times just because  --</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""redText""><b>Doctor</b>: Someone’s not able to get here makes it difficult.</span> <span class=""greenText""><b>Family Member</b>: Right.</span> <span class=""blueText""><b>Patient</b>: Well she has court today.  Her ex-husband is –</span> <span class=""greenText""><b>Family Member</b>: Being a pain in the ass.</span> <span class=""blueText""><b>Patient</b>: He wants more custody of the kids.  So, she has her own mess.</span> <span class=""redText""><b>Doctor</b>: I get it.  Well, what we would be doing is we’d be seeing a lot of you.  So, again, some of those visits she – you know, hopefully, the court stuff is better that she can come down with you.</span> <span class=""blueText""><b>Patient</b>: Uh, huh.</span> <span class=""redText""><b>Doctor</b>: Um.  So, does that make sense to try that and go that route?  I mean, or is it really you want to think about it more – uh, step back and again talk to your doctor about the chemo again?  Do you want to get his opinion or her opinion about the trial?  Um.</span> <span class=""blueText""><b>Patient</b>: I think the, the trial’s a little more targeted.  The chemo is more general.</span>"	very	extremely	very	extremely	extremely	extremely	very	extremely	extremely																																																											
5c380ab1bc6444000133c42e	conv2018_1-snip1	"<span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: radiation but that time has passed and I’m just gonna recap where we are so we have a plan.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: I told you you’re making me work hard.</span> <span class=""blueText""><b>Patient</b>: I know.</span> <span class=""redText""><b>Doctor</b>: But I’ve been thinking about you since we can’t get these trials to gel and I told the gals over there I said listen the minute we’re kind of fumbling around, stop, back here. Because we have to reset in our ways because we’re not losing time but I hate not having a plan and you guys hate not having a plan.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: We just need a plan and know where we are. So, let’s just backtrack for a second.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: If I say gosh, where is your cancer right now, I’m not sure if I can adequately answer that by scans because the last one you had at Oakwood, hold on.</span> <span class=""blueText""><b>Patient</b>: Right, same thing, yeah.</span> <span class=""redText""><b>Doctor</b>: Same thing, was July and then we did a quick scan to make sure nothing was happening, you know, here after the biopsy but that was just sort of kind of like limited.</span>"	very	extremely	not at all	extremely	very	extremely	slightly	not at all	extremely																																																											
5d1beb9c9e033e0017a725dc	conv5079_1-snip12	"<span class=""blueText""><b>Patient</b>: Yes.</span> <span class=""redText""><b>Doctor</b>: It sounds like we’re going to keep you on the study for now. In order to do so, we have to stop the medication to allow this anemia to recover. Hopefully, it will. Uh, so as of today, uh, no more</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Until you come back and see us on September the fifth. Uh, L___ will be in touch with you after she comes back.</span> <span class=""greenText""><b>Family Member</b>: She’ll be here tomorrow.</span> <span class=""redText""><b>Doctor</b>: She actually had to leave unexpectedly because her house had some flooding which she had to take care of, which is why she’s not here.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: But, uh, we will schedule the, uh, complete blood count which includes hemoglobin for next Monday, Tuesday, or Wednesday, the early part of next week. Based on that, I will make a decision about whether a transfusion will be necessary or not.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: If the transfusion is necessary, we’ll also do that through the K___ system.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: And we will have all that completed before September fifth. So that when you come back, we’ll give you the best possible chance to start the medication again, albeit at a lower dose, because it’ll be the two-hundred milligram dose.</span>"	moderately	can't tell	moderately	can't tell	not at all	moderately	can't tell	can't tell	not at all																																																											
5d1beb9c9e033e0017a725dc	conv6008_1-snip12	"<span class=""greenText""><b>Family Member</b>: So how long is this? I mean once we starts it. What will they do?</span> <span class=""redText""><b>Doctor</b>: So you come back every month, and we’ll see you initially- you report any side effects. And the way that this usually works is that well, for any treatment, we continue the treatment until either disease progression, meaning that your disease is getting worse despite the treatments of the treatments not working anymore, or unacceptable toxicity. So if you have really bad side effects, we're not going to continue the treatment.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So this Yeah, so this one is talking about your risks of discomfort. The most common one is gassiness. So you might not be the most pleasant person to be around while you're taking this, but that's, I mean, it's only 8%. So it's not really that common, but most people usually do fine there. Been no serious side effects. So, you know, it's very safe for us it doesn't cost anything there are no extra costs it's just what would be done in normal clinical care anyways is what they've done anything that would be extra that's like not covered by insurance like this blood test, to check your genotype it’s covered by the study.</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: You don't get paid to join the study, you can leave at any time to protect your privacy, you do tend to get parking tickets, so that like you know, when you come visits okay and then these are the this is the contact information for our clinic.</span> <span class=""greenText""><b>Family Member</b>: So it’s a monthly, a monthly thing?</span> <span class=""redText""><b>Doctor</b>: So the treatment you actually take every single day, so, the pills, so what you what you do usually is that you come in, we make sure that you're taking you after usually fill out a drug diary so that we see how many like if you're missing days, you take the pills, and then we would give you refills of the pills.</span> <span class=""greenText""><b>Family Member</b>: Okay, so will there be a blood test when he comes back also?</span> <span class=""redText""><b>Doctor</b>: Yeah. Not every single time.</span> <span class=""greenText""><b>Family Member</b>: oh OKAY. And how long is this trial for?</span> <span class=""redText""><b>Doctor</b>: This one, I think it's for two years so that you can, you can stay on it. You can stay on it for two years. Usually, if people are getting benefit, and they're still on it, then usually we can work with the company to continue it. Even though technically the study ends. But that's not always the case. Technically. I mean, usually, that's not always the case.</span>"	very	not at all	moderately	slightly	not at all	slightly	slightly	not at all	slightly																																																											
5d1beb9c9e033e0017a725dc	Doctor-Patient-Conversation-Analysis-post_annotation_question.html	Thank you for your valuable contributions to our study! Our goal is to understand how doctors can communicate better with patients by looking at different perceptions of the doctors’ qualities. Understanding your personal experiences with the medical system will help us to contextualize your responses. We invite you to share insights by answering the following questions. Your answers to these questions are strictly confidential and anonymous.											About how long has it been since you last saw a doctor or other health professional about your health?:::Within the last 5 years (3 years but less than 5 years ago)						During the past 12 months, not counting times you went to an emergency room, how many times did you go to a doctor, nurse, or other health professional to get care for yourself?:::None			Sometimes doctors care more about what is convenient for them than about their patients' medical needs.:::strongly agree					Doctors are extremely thorough and careful.:::disagree				You completely trust doctors' decisions about which medical treatments are best.:::disagree			A doctor would never mislead you about anything.:::disagree			All in all, you trust doctors completely.:::disagree						People of my ethnic group receive the same medical care from doctors and healthcare workers as people from other groups::: strongly disagree				People of my ethnic group are treated the same as people of other groups by doctors and healthcare workers::: strongly disagree					Doctors have the best interests of people of my ethnic group in mind::: strongly disagree	What is your gender identity?:::Man		38			Which of the following best describe your current occupational status? Mark all that apply.:::Employed		 What is the highest grade or level of schooling you completed?:::Postgraduate			Are you of Hispanic or Latino origin or descent?:::No, not Hispanic or Latino		What race or races do you consider yourself to be?:::Black or African American					
5d1beb9c9e033e0017a725dc	conv1070_1-snip8	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: The new one and then the OxyContin and then uh your Percocet.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Now what’s going on with your Zometa and everything? That’s XGEVA is B___ doing that?</span> <span class=""blueText""><b>Patient</b>: Yeah, yes they are, yes they are.</span> <span class=""redText""><b>Doctor</b>: Alright.</span> <span class=""blueText""><b>Patient</b>: Because you gave the thing last time on on on my uh calcium.</span> <span class=""redText""><b>Doctor</b>: Yeah.</span> <span class=""blueText""><b>Patient</b>: They highered my calcium level now.</span> <span class=""redText""><b>Doctor</b>: Let’s see what is this guys’ intake? Yeah it was too low last time.</span>"	not at all	not at all	slightly	not at all	not at all	not at all	not at all	not at all	not at all																																																											
5d1beb9c9e033e0017a725dc	conv1084_2-snip4	"<span class=""blueText""><b>Patient</b>: Um Hmm.</span> <span class=""redText""><b>Doctor</b>: -you’re coming back. Call me a little hyper-anal.</span> <span class=""redText""><b>Doctor</b>: Yes. Let’s do that.</span> <span class=""redText""><b>Doctor</b>: I am. Good plan. Right?  Plus it’ll keep you more on track if you know that you have to come in and we check your sugars and yeppers.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: That’s it.</span> <span class=""blueText""><b>Patient</b>: Okay. I am getting a shot today?</span> <span class=""redText""><b>Doctor</b>: Um hum.</span> <span class=""blueText""><b>Patient</b>: And I do have it here?</span> <span class=""redText""><b>Doctor</b>: I think so. Was there a question on that?</span> <span class=""blueText""><b>Patient</b>: I don’t know.</span> <span class=""redText""><b>Doctor</b>: Okay.</span> <span class=""blueText""><b>Patient</b>: I wasn’t aware of-</span>"	not at all	not at all	moderately	not at all	not at all	not at all	slightly	not at all	not at all																																																											
5d1beb9c9e033e0017a725dc	conv1108_1-snip25	"<span class=""blueText""><b>Patient</b>: That’s a different study.</span> <span class=""redText""><b>Doctor</b>: Because that only works against the bone.</span> <span class=""blueText""><b>Patient</b>: Oh.</span> <span class=""redText""><b>Doctor</b>: So unless I see and okay the bone scan, I was just looking, they did they compared it to a two-thousand-fourteen bone scan. So I really cannot tell too much. The only new findings are really this one on your bone scan –</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: and that we are very well aware about that we know.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: So those were there even before you started the Xofigo.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: The radiation.</span> <span class=""blueText""><b>Patient</b>: Right.</span> <span class=""redText""><b>Doctor</b>: So right now I think we will be in just watch and wait mode because I see no recompelling reason to put you on a new treatment.</span>"	slightly	slightly	slightly	not at all	not at all	slightly	slightly	not at all	slightly																																																											
5d1beb9c9e033e0017a725dc	conv2021_1-snip8	"<span class=""blueText""><b>Patient</b>: The Erlida?</span> <span class=""redText""><b>Doctor</b>: The Erlida, yeah.</span> <span class=""blueText""><b>Patient</b>: Two weeks ago I think.</span> <span class=""redText""><b>Doctor</b>: Two weeks. Okay.</span> <span class=""blueText""><b>Patient</b>: Well, let's see now.</span> <span class=""greenText""><b>Family Member 1</b>: When you came last week? No?</span> <span class=""blueText""><b>Patient</b>: No, I think was the week before and you told me to stop.</span> <span class=""redText""><b>Doctor</b>: Yeah. Right. Right. I think it's been at least two weeks.</span> <span class=""blueText""><b>Patient</b>: Yeah, at least two weeks.</span> <span class=""redText""><b>Doctor</b>: Hopefully, it'll you know, flush out some more slowly get better. You know, the more natural thing you should ask her. She's gonna be the expert, you know, like melatonin.</span> <span class=""blueText""><b>Patient</b>: Yeah.</span> <span class=""redText""><b>Doctor</b>: Things like that.</span> <span class=""greenText""><b>Family Member 1</b>: He does try them.</span>"	not at all	not at all	not at all	not at all	not at all	moderately	slightly	slightly	slightly																																																											
5d1beb9c9e033e0017a725dc	conv5080_1-snip9	"<span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Okay?  Huh, so normally what you would end up doing is stopping the four pills.  You can stop that.  The prednisone you would stay on because we need it for the chemotherapy.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Huh, I think last time we talked a little bit about we have one clinical trial where we are giving men chemotherapy.  Huh, that’s the standard.  Huh, and then we, huh, ask men to participate and also getting vitamin C.</span> <span class=""blueText""><b>Patient</b>: Um hum.</span> <span class=""redText""><b>Doctor</b>: That’s the experimental part.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Now, the computer flips a coin and says whether you’re getting it or not.  But you still would be coming in two times a week to get an infusion.</span> <span class=""blueText""><b>Patient</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: That infusion could be real stuff, real vitamin C. Or it could be sugar.</span> <span class=""blueText""><b>Patient</b>: Okay. (Laughs)</span> <span class=""redText""><b>Doctor</b>: Okay?  Huh, so it really is asking a lot of you to give us extra time to sort out whether giving vitamin C makes a difference.</span> <span class=""blueText""><b>Patient</b>: Okay.</span>"	moderately	not at all	moderately	not at all	not at all	moderately	not at all	not at all	slightly																																																											
5d1beb9c9e033e0017a725dc	conv1042_1-snip5	"<span class=""greenText""><b>Family Member</b>: There’s a halo around you that you don’t see, but we do. That’s why we’re here.</span> <span class=""redText""><b>Doctor</b>: Well thank you.</span> <span class=""greenText""><b>Family Member</b>: Seriously.</span> <span class=""greenText""><b>Family Member</b>: Because you care, that she listens.</span> <span class=""redText""><b>Doctor</b>: But and I have also have some donor money</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: If you know, for medical expenses</span> <span class=""greenText""><b>Family Member</b>: Mm Hmm.</span> <span class=""redText""><b>Doctor</b>: if it’s getting to be too much let me know, bring it in, and then we’ll consider that. Okay?</span> <span class=""greenText""><b>Family Member</b>: Okay.</span> <span class=""redText""><b>Doctor</b>: Alright</span> <span class=""greenText""><b>Family Member</b>: We appreciate you. Thank you for your input.</span>"	can't tell	moderately	can't tell	moderately	slightly	very	very	can't tell	moderately																																																											
